POS,#,Name,Inf,ORG,Age,B,T,OVR,CON,BABIP,GAP,POW,EYE,K's,CON vL,POW vL,CON vR,POW vR,BUN,BFH,STU,CON,PBABIP,HRR,PIT,STM,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,DEF,G,PA,AB,AVG,OBP,SLG,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,G,BB,K,ERA,AVG,OBP,SLG,OPS,BABIP,WHIP,HR/9,H/9,BB/9,K/9,ERA+,FIP,WAR,SIERA,POS,G,EFF,SLR,SctAcc
SP,18,Al Torres,,Arizona Diamondbacks,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,98,5,1,1,30,1,3,49,3,1,2,15,15,55,5,39,32,54,9,21,40,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,11,Antonio Torres,,Texas Rangers,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,77,2,1,1,33,1,5,76,4,2,2,13,13,39,6,22,35,35,10,2,33,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,17,Arturo Traversari,,Athletics,16,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,52,2,1,1,33,1,3,70,11,15,10,21,17,66,19,21,30,54,9,3,55,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,15,Mike Trejo,,Chicago White Sox,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,51,13,12,1,36,1,3,57,1,4,2,14,5,45,3,46,43,44,3,2,27,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,27,Eddie Trujillo,,Los Angeles Dodgers,16,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,51,10,1,1,29,1,3,82,7,12,13,16,13,50,4,40,40,57,18,9,39,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,13,Takao Tsuzuki,,Chicago Cubs,17,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,88,11,1,1,30,1,3,50,3,3,1,14,20,44,6,49,44,49,25,27,41,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,22,Spencer Turnbull,,Los Angeles Angels,33,R,R,2.5 Stars,1,1,1,1,6,1,1,1,1,1,44,5,45,43,57,47,5,47,1,2,1,37,25,49,24,16,15,31,13,10,77,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,32,58,163,4.06,.250,.321,.420,.741,.287,1.30,1.4,8.7,3.0,8.4,103,4.64,1.4,3.72,1,32,1.046,$2 160 000,Very High
SP,63,Edwin Uceta,,Tampa Bay Rays,27,R,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,20,2,47,45,62,48,3,26,1,-,-,23,45,48,28,-,-,-,18,19,78,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,31,17,44,2.16,.224,.305,.368,.673,.280,1.22,0.9,7.3,3.7,9.5,176,3.65,0.4,3.39,1,30,1.743,$740 000,Very High
SP,12,Enrique Valdez,,Cincinnati Reds,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,61,10,6,1,34,1,4,47,1,2,2,21,13,40,15,30,31,37,19,15,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,12,Framber Valdez,,Minnesota Twins,31,L,L,3.0 Stars,1,1,1,1,1,1,1,1,1,1,34,8,44,47,59,59,4,52,1,1,1,24,50,53,43,3,3,3,21,17,83,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,57,175,3.10,.248,.309,.387,.695,.307,1.26,0.9,8.4,2.9,8.9,129,3.47,3.7,3.47,1,33,.856,$18 000 000,Very High
SP,19,Antonio Vargas,,Texas Rangers,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,81,9,1,2,34,1,3,77,13,12,14,13,27,17,1,38,41,37,17,17,40,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,1,Jose Vasquez,,Miami Marlins,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,42,13,1,1,37,1,4,69,2,1,2,16,22,37,16,29,38,34,10,2,46,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,2,Marcos Vela,,San Francisco Giants,16,R,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,62,11,1,1,32,1,3,49,9,10,7,17,16,67,3,38,35,55,6,3,47,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,20,Hélio Velasquez,,Chicago Cubs,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,41,5,1,1,37,3,3,39,4,4,1,22,16,26,5,48,37,39,5,3,43,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,27,Vince Velasquez,,Cleveland Guardians,33,R,R,2.5 Stars,15,29,3,1,1,1,15,1,15,1,48,39,51,41,51,43,4,48,-,-,-,21,13,37,22,-,-,-,18,22,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,27,65,137,3.79,.220,.318,.378,.697,.271,1.31,1.2,7.3,4.5,9.4,108,4.35,1.3,3.64,1,26,1.220,$740 000,Very High
SP,26,Angel Velez,,Cincinnati Reds,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,57,2,1,1,31,1,4,48,2,2,2,17,22,35,15,48,44,51,5,2,46,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,9,Alex Vital,,Tampa Bay Rays,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,62,11,1,1,31,1,3,89,1,4,3,16,13,51,17,51,42,51,14,4,41,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,52,Michael Wacha,,Kansas City Royals,34,R,R,2.5 Stars,1,1,1,1,11,1,1,1,1,1,53,17,36,49,58,45,5,54,-,-,-,23,58,53,24,15,19,30,18,20,85,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,26,49,108,5.40,.276,.337,.463,.800,.307,1.45,1.4,9.8,3.3,7.2,76,4.73,0.6,4.24,1,26,.822,$18 000 000,Very High
SP,40,Jacob Waguespack,,Tampa Bay Rays,31,R,R,2.0 Stars,1,1,1,1,1,1,1,1,1,1,45,10,40,42,46,43,4,44,3,3,4,9,7,40,1,24,17,11,15,11,21,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,6,2,17,2.45,.208,.250,.377,.627,.265,0.89,1.2,6.8,1.2,10.4,154,3.22,0.2,2.12,1,6,1.046,$1 300 000,Very High
SP,30,Ken Waldichuk,,Athletics,27,L,L,2.5 Stars,1,1,5,1,1,1,1,1,1,1,56,26,46,41,56,46,4,50,1,1,2,19,58,31,23,13,7,3,12,6,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,24,19,36,3.12,.236,.326,.395,.721,.276,1.29,1.0,7.7,3.9,7.5,124,4.37,0.0,4.27,1,24,1.046,$740 000,Very High
SP,61,Matt Waldron,,San Diego Padres,29,R,R,2.5 Stars,11,3,1,1,1,15,11,1,10,1,74,3,39,60,57,39,4,59,3,3,1,19,32,58,9,16,19,23,18,18,64,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,20,26,85,5.50,.310,.359,.540,.899,.347,1.61,2.0,12.0,2.5,8.2,71,5.28,-0.2,3.77,1,20,.871,$740 000,Very High
SP,48,Blake Walston,,Arizona Diamondbacks,24,L,L,2.5 Stars,1,1,1,1,1,1,1,1,1,1,85,2,35,42,53,49,6,50,2,2,4,39,23,46,9,6,17,23,18,19,75,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,62,Logan Webb,,San Francisco Giants,28,R,R,3.5 Stars,1,1,13,1,1,1,1,1,1,1,56,7,38,77,53,77,5,74,1,1,2,25,20,32,3,27,17,48,18,18,52,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,46,175,3.70,.246,.287,.371,.658,.294,1.14,0.6,8.3,1.9,7.3,104,3.11,5.0,3.65,1,33,.976,$12 000 000,Very High
SP,65,Ryan Weber,,-,35,R,R,2.0 Stars,5,8,1,1,1,3,6,1,5,1,39,22,18,95,51,47,5,46,-,-,-,14,23,48,19,-,-,-,23,17,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,45,Zack Wheeler,,Philadelphia Phillies,35,L,R,3.5 Stars,2,1,1,1,1,3,1,1,3,1,39,22,50,60,62,55,5,81,-,-,-,18,56,39,28,-,-,-,30,27,79,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,26,39,150,2.63,.236,.293,.341,.633,.304,1.15,0.6,8.0,2.4,9.2,154,2.93,4.2,3.15,1,26,1.046,$42 000 000,Very High
SP,22,Garrett Whitlock,,Boston Red Sox,29,R,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,89,1,46,74,53,47,4,26,1,2,5,25,18,46,3,27,23,57,15,10,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,61,25,73,2.89,.237,.309,.331,.640,.325,1.30,0.4,8.1,3.6,10.5,149,2.69,1.7,3.11,1,60,.697,$5 500 000,Very High
SP,32,Gavin Williams,,Cleveland Guardians,26,L,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,66,20,48,44,62,48,5,38,1,1,2,28,32,50,16,9,21,22,8,2,73,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,32,71,171,4.34,.239,.321,.372,.694,.295,1.34,1.0,8.2,3.8,9.2,94,3.95,2.5,3.66,1,32,.856,$740 000,Very High
SP,55,Brandon Williamson,,Cincinnati Reds,27,R,L,2.0 Stars,1,1,1,1,1,1,1,1,1,1,52,32,39,41,51,41,5,41,1,1,1,28,45,52,22,1,3,3,17,17,81,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,$740 000,Very High
SP,46,Bryse Wilson,,Chicago White Sox,27,R,R,2.5 Stars,3,3,1,1,9,2,4,2,2,1,44,41,35,53,59,41,4,46,-,-,1,40,41,61,22,48,41,56,17,20,88,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,31,58,131,5.10,.288,.351,.438,.788,.340,1.54,1.1,10.4,3.5,7.9,82,4.18,2.0,4.06,1,31,1.394,$1 050 000,Very High
SP,17,Mark Wolbers,,New York Yankees,16,L,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,62,8,1,1,36,4,5,63,1,1,4,17,14,39,8,13,22,27,18,10,39,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,22,Bryan Woo,,Seattle Mariners,25,S,R,3.0 Stars,1,1,2,1,1,1,1,1,1,1,83,11,44,83,74,48,4,56,1,1,3,31,24,36,13,9,18,28,19,18,65,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,32,38,163,3.43,.231,.280,.372,.652,.269,1.09,1.0,8.0,1.8,7.7,110,3.66,3.1,3.51,1,32,.915,$740 000,Very High
SP,57,Alex Wood,,-,34,R,L,2.5 Stars,11,17,13,1,1,1,11,1,10,1,14,15,38,46,50,47,3,53,-,-,-,39,40,43,18,-,-,-,17,17,84,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,44,Jake Woodford,,-,28,R,R,2.0 Stars,9,10,11,1,1,5,10,1,8,1,54,7,27,49,52,44,5,45,4,4,3,28,30,45,3,19,9,16,17,19,69,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
SP,53,Brandon Woodruff,,Milwaukee Brewers,32,L,R,3.0 Stars,1,1,1,1,1,1,1,1,1,1,61,14,58,53,62,43,4,57,1,3,5,16,19,62,12,33,16,10,17,23,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,21,42,144,2.86,.210,.282,.357,.639,.274,1.11,1.0,6.9,3.1,10.6,140,3.39,2.8,2.84,1,21,1.046,$5 000 000,Very High
SP,78,Simeon Woods Richardson,,St. Louis Cardinals,25,R,R,2.5 Stars,1,3,5,4,1,1,1,6,1,3,40,12,47,46,57,42,4,62,1,1,1,23,42,67,23,26,34,52,14,14,78,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,30,49,146,3.70,.217,.282,.377,.659,.249,1.12,1.4,7.2,2.9,8.6,107,4.28,1.5,3.44,1,30,.896,$740 000,Very High
SP,30,Kyle Wright,,Kansas City Royals,29,R,R,2.5 Stars,1,1,1,1,1,4,1,1,1,1,53,6,36,49,56,49,5,55,1,1,1,31,58,49,34,15,25,25,18,11,90,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,38,35,61,3.71,.236,.329,.360,.690,.272,1.31,0.8,7.9,3.9,6.9,111,4.38,0.3,4.53,1,38,1.220,$1 800 000,Very High
SP,18,Yoshinobu Yamamoto,,Los Angeles Dodgers,27,R,R,4.0 Stars,10,16,1,1,18,1,10,1,10,1,31,8,50,81,85,50,6,62,1,1,2,35,33,64,9,12,13,32,9,11,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,34,50,203,3.94,.241,.298,.376,.674,.317,1.19,0.8,8.2,2.5,10.1,104,3.00,5.2,2.87,1,34,1.046,$18 333 333,Very High
SP,6,Tony Zacarias,,Milwaukee Brewers,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,75,13,1,1,35,1,5,85,9,8,8,16,18,29,5,34,31,34,8,1,39,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,18,Alex Zaragoza,,New York Yankees,17,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,59,11,1,1,33,1,6,42,10,13,9,17,16,27,3,46,40,46,9,1,37,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
SP,61,Angel Zerpa,,Kansas City Royals,26,L,L,2.5 Stars,8,1,1,1,1,14,7,1,8,1,38,16,39,48,53,48,5,27,3,3,4,33,56,50,33,33,28,12,15,9,90,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,37,54,125,3.63,.234,.306,.380,.686,.273,1.25,1.0,7.9,3.3,7.7,114,4.14,1.5,4.00,1,37,.958,$740 000,Very High
SP,22,Steven Zobac,,Kansas City Royals,24,L,R,2.5 Stars,25,29,30,22,26,22,23,21,26,23,43,5,39,58,53,45,4,59,2,2,2,33,24,64,13,46,44,56,43,39,74,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,11,24,49,3.55,.234,.305,.383,.689,.260,1.24,1.1,7.9,3.3,6.7,116,4.42,0.6,4.37,1,11,.784,$740 000,Very High
RP,21,Carlos Acosta,,New York Mets,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,85,11,1,1,34,1,2,21,1,2,1,10,9,35,4,20,23,32,1,2,24,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
RP,47,Jason Adam,,Los Angeles Dodgers,34,R,R,2.5 Stars,1,3,1,1,1,1,1,1,1,1,34,29,58,46,81,45,3,12,1,-,-,14,24,62,25,-,-,-,13,12,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,55,21,86,3.49,.174,.257,.347,.604,.216,0.90,1.3,5.4,2.7,11.1,112,3.75,0.5,2.43,1,55,.000,$4 800 000,Very High
RP,60,Joan Adon,,Washington Nationals,27,R,R,2.0 Stars,1,1,1,1,1,1,1,1,1,1,39,37,38,41,52,47,5,49,2,2,2,43,49,52,28,20,13,31,20,18,93,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,27,22,37,3.15,.218,.298,.356,.655,.231,1.21,1.2,7.3,3.6,6.1,127,4.79,-0.3,4.72,1,27,1.046,$740 000,Very High
RP,45,Keegan Akin,,Baltimore Orioles,30,L,L,3.0 Stars,10,1,1,1,1,15,9,1,10,1,59,36,58,63,55,46,3,22,1,1,1,31,49,43,23,1,1,1,22,20,84,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,70,17,98,2.45,.205,.246,.342,.589,.260,0.93,0.9,6.8,1.7,9.6,167,2.85,1.9,2.57,1,69,1.046,$1 475 000,Very High
RP,54,Scott Alexander,,Pittsburgh Pirates,36,L,L,2.5 Stars,6,11,10,1,13,1,3,1,7,1,37,20,30,52,56,59,3,14,-,-,-,31,26,34,24,-,-,-,16,11,68,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,59,25,45,1.79,.193,.286,.315,.600,.223,1.14,0.8,6.2,4.1,7.3,255,3.89,0.6,4.32,1,59,1.046,$2 000 000,Very High
RP,17,Tyler Alexander,,Milwaukee Brewers,31,R,L,2.0 Stars,1,7,6,1,14,1,1,1,1,1,36,33,35,80,58,29,4,56,2,3,1,23,13,54,22,36,39,55,13,13,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,53,16,59,4.59,.262,.305,.454,.759,.286,1.26,1.8,9.2,2.2,8.0,88,4.68,-0.1,3.55,1,52,2.091,$1 000 000,Very High
RP,46,Jose Alvarado,,Philadelphia Phillies,30,L,L,3.0 Stars,13,10,1,1,18,18,12,1,13,1,45,14,60,39,56,74,2,15,1,1,2,14,14,38,10,11,18,29,12,7,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,61,35,69,1.80,.164,.282,.227,.509,.230,1.15,0.3,5.1,5.2,10.3,225,3.03,1.2,3.57,1,59,1.046,$9 200 000,Very High
RP,30,Justin Anderson,,Cincinnati Reds,33,L,R,2.0 Stars,1,1,1,1,1,1,1,1,1,1,40,7,48,35,47,43,3,18,1,1,1,28,26,54,29,17,17,15,12,11,71,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,35,26,47,6.45,.266,.361,.497,.858,.294,1.61,2.2,9.3,5.2,9.5,65,6.13,-0.9,4.01,1,35,1.046,$950 000,Very High
RP,63,Nick Anderson,,Texas Rangers,35,R,R,2.0 Stars,15,10,8,1,1,22,16,1,14,1,43,1,40,45,50,47,2,17,1,1,1,31,38,48,37,3,3,3,22,22,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,19,14,29,4.94,.280,.364,.496,.860,.319,1.58,1.7,10.2,4.1,8.4,81,5.34,-0.4,4.11,1,19,.000,$740 000,Very High
RP,31,Tyler Anderson,,Los Angeles Angels,35,L,L,2.0 Stars,14,13,13,1,9,18,14,1,15,1,57,30,35,47,57,42,5,60,-,-,-,31,27,48,37,-,-,-,12,11,73,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,44,40,96,3.59,.279,.340,.455,.795,.315,1.44,1.4,9.9,3.1,7.3,116,4.63,0.3,4.13,1,44,1.220,$13 000 000,Very High
RP,64,Shawn Armstrong,,Texas Rangers,35,R,R,2.5 Stars,10,13,3,1,1,4,10,1,10,1,46,36,44,52,51,49,4,18,-,-,-,15,20,59,25,-,-,-,22,17,49,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,58,27,66,3.27,.239,.307,.357,.664,.284,1.28,1.0,8.2,3.4,8.3,124,3.93,0.4,3.80,1,57,1.046,$1 125 000,Very High
RP,67,Braxton Ashcraft,,Pittsburgh Pirates,25,L,R,2.5 Stars,1,1,5,9,1,1,1,9,1,9,43,21,37,76,52,48,4,28,1,1,1,26,15,68,14,16,19,20,29,33,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,11,10,41,4.12,.259,.302,.456,.757,.306,1.30,1.6,9.4,2.3,9.4,97,4.14,0.4,3.10,1,11,.000,$740 000,Very High
RP,81,Jordan Balazovic,,Detroit Tigers,27,R,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,51,46,44,41,55,50,4,27,-,-,-,28,43,48,45,-,-,-,19,18,81,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,36,26,67,4.48,.274,.341,.365,.706,.357,1.43,0.3,9.5,3.4,8.8,89,2.80,1.3,3.68,1,36,1.046,$740 000,Very High
RP,6,Anthony Banda,,Los Angeles Dodgers,32,L,L,2.0 Stars,12,11,16,1,1,16,11,1,12,1,56,7,45,43,52,45,3,20,-,-,-,17,32,47,12,-,-,-,18,3,60,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,20,12,23,3.81,.218,.296,.376,.672,.227,1.20,1.6,7.0,3.8,7.3,108,5.09,-0.2,4.21,1,20,1.046,$1 000 000,Very High
RP,57,Tanner Banks,,Philadelphia Phillies,33,R,L,2.5 Stars,3,8,1,1,9,1,4,1,3,1,42,6,47,52,52,48,4,23,1,1,1,13,32,36,14,10,23,25,17,6,52,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,12,4,14,3.32,.230,.278,.365,.643,.259,1.11,0.9,8.1,1.9,6.6,122,3.83,0.2,4.04,1,12,.836,$740 000,Very High
RP,58,Scott Barlow,,Cincinnati Reds,32,R,R,2.5 Stars,14,12,5,1,1,18,15,1,14,1,64,13,64,34,56,48,3,12,-,-,-,15,31,48,26,-,-,-,10,7,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,57,32,67,4.01,.219,.330,.347,.677,.310,1.45,0.7,7.5,5.6,11.7,113,3.19,1.5,3.36,1,56,.000,$2 500 000,Very High
RP,9,Jacob Barnes,,Toronto Blue Jays,35,R,R,2.0 Stars,8,2,15,1,18,10,8,1,8,1,44,11,37,46,44,39,3,14,-,-,-,20,53,48,20,-,-,-,11,6,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,14,14,16,7.64,.296,.407,.634,1.041,.286,1.98,3.6,10.7,7.1,8.2,52,8.87,-1.0,5.10,1,13,1.046,$740 000,Very High
RP,41,Matt Barnes,,Los Angeles Angels,35,R,R,2.0 Stars,1,8,10,1,1,1,1,1,1,1,41,22,43,40,46,47,3,13,-,-,-,13,32,49,27,-,-,-,20,16,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,19,6,22,3.28,.232,.284,.389,.674,.271,1.14,1.1,8.0,2.2,8.0,121,3.80,0.2,3.34,1,18,.000,$740 000,Very High
RP,26,Mason Barnett,,Athletics,24,R,R,2.0 Stars,1,1,1,1,1,1,1,1,1,1,47,34,48,39,59,41,4,61,1,1,1,43,46,47,44,3,3,3,23,11,91,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,36,15,70,4.30,.258,.310,.461,.771,.307,1.17,1.4,8.6,2.0,9.1,90,4.11,0.1,3.04,1,34,.871,$740 000,Very High
RP,54,Angel Bastardo,,Toronto Blue Jays,23,R,R,2.0 Stars,9,12,11,1,4,4,9,1,9,1,55,9,40,42,65,40,4,44,1,1,1,28,33,54,18,10,17,22,15,16,75,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,10,7,11,6.75,.328,.403,.500,.903,.360,1.91,1.8,12.9,4.3,6.8,59,5.95,-0.3,4.86,1,10,1.046,$740 000,Very High
RP,83,Eduard Bazardo,,Seattle Mariners,30,R,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,29,6,50,51,57,51,4,19,1,1,1,25,44,50,33,1,3,3,17,19,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,45,16,57,2.72,.240,.301,.360,.661,.314,1.21,0.7,8.2,2.7,9.7,139,2.89,0.9,2.94,1,44,.000,$740 000,Very High
